idx,ssim,ssim_ori,tre,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
35,0.8481391668319702,0.5830669403076172,17.531152725219727,75.88165283203125,22.287925720214844,79.08715057373047,22.307159423828125,-0.8701213598251343,0.1284460574388504,2.0054831504821777,231.8770294189453,26.244903564453125,103.58013916015625,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,231.8770294189453,26.244903564453125,103.58013916015625
36,0.8357519507408142,0.5881773233413696,14.832449913024902,72.15388488769531,24.37690544128418,76.16046905517578,24.392515182495117,-0.8669512867927551,0.13445793092250824,1.9987452030181885,229.60752868652344,30.181396484375,105.3467025756836,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,229.60752868652344,30.181396484375,105.3467025756836
37,0.8403992056846619,0.5870050191879272,30.72249412536621,59.23945999145508,25.753437042236328,64.59530639648438,25.767993927001953,-0.8290863633155823,0.12285977602005005,1.9846603870391846,240.81460571289062,27.210224151611328,94.30084991455078,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,240.81460571289062,27.210224151611328,94.30084991455078
38,0.8426602482795715,0.5962961912155151,20.48882484436035,74.12923431396484,15.492130279541016,75.73076629638672,15.507046699523926,-0.8878642916679382,0.08543393760919571,1.9870491027832031,233.9322967529297,18.99576187133789,110.51628112792969,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,233.9322967529297,18.99576187133789,110.51628112792969
39,0.8328670859336853,0.5949881672859192,29.22540855407715,66.26787567138672,26.345657348632812,71.3128662109375,26.362743377685547,-0.8417923450469971,0.11909598112106323,1.9958155155181885,236.06358337402344,30.32459259033203,96.83787536621094,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.06358337402344,30.32459259033203,96.83787536621094
40,0.8378427028656006,0.5941153764724731,17.568410873413086,80.16069793701172,8.299201011657715,80.58917236328125,8.309206008911133,-0.8632261753082275,0.05960972234606743,2.0032334327697754,239.23696899414062,19.33800506591797,117.5997314453125,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,239.23696899414062,19.33800506591797,117.5997314453125
41,0.8366813659667969,0.5962655544281006,14.280625343322754,72.69023895263672,20.655345916748047,75.56793975830078,20.67128562927246,-0.8590132594108582,0.14283721148967743,2.002316951751709,235.01414489746094,27.22757339477539,103.44258117675781,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.01414489746094,27.22757339477539,103.44258117675781
42,0.8299888372421265,0.5973377823829651,24.33850860595703,82.18683624267578,28.504533767700195,86.98956298828125,28.53709602355957,-0.8029115200042725,0.15068048238754272,2.0314393043518066,252.1859130859375,24.947158813476562,90.34481811523438,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,252.1859130859375,24.947158813476562,90.34481811523438
43,0.8165358304977417,0.5949515700340271,28.42402458190918,71.22964477539062,25.925094604492188,75.80087280273438,25.946002960205078,-0.8545311689376831,0.12504972517490387,2.0021305084228516,236.9981689453125,29.875411987304688,96.6460952758789,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.9981689453125,29.875411987304688,96.6460952758789
44,0.8391216397285461,0.5893505811691284,17.82453727722168,78.98917388916016,6.750643253326416,79.27711486816406,6.758489608764648,-0.8531330227851868,0.04358780384063721,1.9953463077545166,242.77442932128906,15.360450744628906,120.3977279663086,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,242.77442932128906,15.360450744628906,120.3977279663086
