alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization
-0.23133543133735657,-0.03396814689040184,1.9940874576568604,177.49447631835938,118.30439758300781,119.48728942871094,1.5179333686828613,999.4927368164062,244.49423217773438,1028.962158203125,273.1907653808594,0.8310926069971174,1,se3_log_map
-0.23319269716739655,-0.029066910967230797,1.9913772344589233,180.40318298339844,117.42363739013672,116.09257507324219,1.5317668914794922,998.4645385742188,244.56309509277344,1027.9798583984375,272.53857421875,0.8210022170096636,1,se3_log_map
-0.23390616476535797,-0.02576446533203125,1.9879143238067627,184.39137268066406,117.70501708984375,113.26991271972656,1.5461294651031494,996.949462890625,246.3426971435547,1026.933837890625,273.7622985839844,0.8215458400081843,1,se3_log_map
-0.233342245221138,-0.022782955318689346,1.9819056987762451,189.21798706054688,119.1019287109375,110.55569458007812,1.5530219078063965,994.1182861328125,249.42189025878906,1024.9305419921875,276.34552001953125,0.8256158179137856,1,se3_log_map
-0.2325933575630188,-0.021902866661548615,1.9776660203933716,193.80596923828125,120.57140350341797,109.11714935302734,1.5486371517181396,992.0426635742188,252.99163818359375,1023.7936401367188,279.65289306640625,0.8183412370271981,1,se3_log_map
-0.2311314195394516,-0.022856302559375763,1.9749735593795776,197.58668518066406,121.83184814453125,108.39471435546875,1.5448812246322632,990.6103515625,256.189208984375,1023.2017211914062,282.69464111328125,0.8263541359920055,1,se3_log_map
-0.22798708081245422,-0.02279040589928627,1.9708040952682495,200.3441162109375,123.0832290649414,106.75836944580078,1.5421814918518066,988.4479370117188,258.2336120605469,1021.6231689453125,284.4179382324219,0.8517980361357331,1,se3_log_map
-0.22431716322898865,-0.023473745211958885,1.9690452814102173,202.16860961914062,123.96786499023438,106.11540222167969,1.5358614921569824,987.4248657226562,259.80889892578125,1021.0330810546875,285.82452392578125,0.8176000020466745,1,se3_log_map
-0.22226972877979279,-0.02409616857767105,1.9716790914535522,202.3631134033203,123.48117065429688,106.5501708984375,1.5405094623565674,988.6341552734375,259.9064636230469,1022.2274169921875,285.900634765625,0.8447941411286592,1,se3_log_map
-0.22084738314151764,-0.02313787303864956,1.9757698774337769,201.49386596679688,122.20783233642578,106.84800720214844,1.545111894607544,990.6670532226562,258.74896240234375,1023.9004516601562,284.6855163574219,0.819017396075651,1,se3_log_map
